HSCode,Country,Y1920P
25070010,France,10.47
25070022,France,423.94
25070029,France,352.96
25081010,France,6.8
25081090,France,11.46
25083090,France,17.25
25084010,France,58.58
25084090,France,29.8
25085010,France,802.2
25086000,France,5.19
25087000,France,10.49
25090000,France,10.42
25101090,France,0.99
25111010,France,1.32
25120030,France,0.2
25120090,France,0.78
25131000,France,0
25132090,France,22.47
25151210,France,0
25161100,France,8.11
25161200,France,15.99
25171020,France,226.4
25171090,France,1.31
25174100,France,0
25199030,France,0
25199040,France,84.18
25202010,France,0
25202090,France,27.6
25210090,France,0
25221000,France,83.25
25222000,France,0
25231000,France,0
25232990,France,2.41
25233000,France,104.28
25239020,France,43.13
25239090,France,21.16
25252020,France,0
25252030,France,2.8
25252040,France,0.84
25261090,France,0
25262000,France,118.56
25309091,France,0
25309099,France,44.89
26011290,France,11.6
26020020,France,4341.81
26151000,France,13.97
26159020,France,4.39
27075000,France,0.5
27079900,France,75.16
27101213,France,0
27101219,France,0
27101220,France,10.31
27101290,France,925.39
27101910,France,2.9
27101930,France,0
27101940,France,0.08
27101950,France,0.01
27101960,France,1424.31
27101970,France,0
27101980,France,1099.72
27101990,France,7835.48
27102000,France,26.16
27109900,France,1.25
27111100,France,75276.17
27121090,France,12.95
27129010,France,0.98
27129040,France,0.57
27129090,France,6.04
27132000,France,0.98
27150090,France,0.77
28011000,France,30.1
28012000,France,0
28020030,France,0.02
28030010,France,201.2
28030020,France,91.98
28030090,France,19.63
28042990,France,1.56
28044010,France,49.07
28044090,France,0
28046900,France,846.79
28048000,France,0
28051100,France,1511.47
28054000,France,0.68
28061000,France,11.06
28070010,France,2.56
28070020,France,1.18
28080010,France,54.47
28080020,France,0.3
28092010,France,0.02
28092020,France,0.15
28100010,France,0
28100020,France,0
28111100,France,0.08
28111920,France,0
28111940,France,1333.14
28111990,France,1.26
28112110,France,0
28112190,France,0.99
28112200,France,174.89
28112990,France,13.27
28121990,France,0.03
28129000,France,0
28142000,France,6.73
28151110,France,0.79
28151190,France,9.25
28151200,France,104.56
28152000,France,0.15
28153000,France,62.23
28164000,France,9.33
28170010,France,13.78
28170020,France,0
28181000,France,3.8
28182010,France,4741.75
28182090,France,714.37
28183000,France,11.92
28199000,France,10.37
28209000,France,28.68
28211010,France,39.92
28211020,France,11.95
28212000,France,1.15
28220020,France,169.22
28230010,France,165.18
28230090,France,35.58
28251020,France,10675.23
28251040,France,0
28251090,France,20.29
28253090,France,0
28256020,France,616.15
28257010,France,422.44
28257090,France,480.13
28259040,France,0
28259090,France,253.46
28261910,France,0.43
28261990,France,31.05
28271000,France,0.12
28272000,France,2.28
28273100,France,0
28273500,France,108.23
28273930,France,15.77
28273990,France,3124.69
28289090,France,0.25
28291100,France,382.81
28291910,France,0.05
28291990,France,0.22
28299010,France,20.3
28299030,France,0.16
28309010,France,2.15
28309020,France,0
28321020,France,0
28322010,France,1.93
28322090,France,0
28323010,France,0.07
28323090,France,0.04
28331100,France,21.44
28331910,France,2.81
28331990,France,39.57
28332100,France,0
28332290,France,1.15
28332500,France,1.05
28332700,France,2.38
28332990,France,24.86
28341090,France,0.02
28342990,France,9.24
28352200,France,15.06
28352400,France,298.39
28352500,France,0.01
28352690,France,54.4
28352910,France,0.04
28352930,France,0.04
28352940,France,3.5
28352990,France,10.15
28353900,France,149.36
28362010,France,0.05
28362020,France,4.21
28362090,France,1.14
28363000,France,4.05
28364000,France,411.81
28365000,France,329.85
28369100,France,0
28369920,France,3.42
28369990,France,0.02
28371910,France,79.41
28372090,France,0
28391100,France,6.26
28399090,France,0.63
28401900,France,0.18
28402090,France,9.8
28415090,France,2
28417090,France,0.03
28419000,France,0.02
28421000,France,1155.4
28429090,France,0
28431010,France,0
28431020,France,0
28431090,France,0
28432100,France,1442.01
28432900,France,2.45
28439019,France,979.84
28461010,France,0.01
28461090,France,322.13
28469010,France,0
28469020,France,0.02
28469090,France,55.21
28470000,France,9.09
28492090,France,1.17
28499020,France,2.64
28499090,France,1.37
28500020,France,302.78
28500049,France,0
28500050,France,0
28521000,France,0.07
28531000,France,0
28539010,France,2.81
28539090,France,1.01
29011000,France,6.53
29012100,France,0
29012920,France,781.02
29012990,France,6021.36
29021100,France,0.45
29021900,France,3325.39
29023000,France,1.21
29024400,France,0.23
29025000,France,4139.69
29029040,France,74.77
29029090,France,626.74
29031200,France,3.53
29031300,France,0.99
29031500,France,0.87
29031990,France,0.1
29032100,France,24182.28
29032300,France,3555.88
29033919,France,87.82
29033990,France,1698.95
29037900,France,83.41
29038900,France,5.12
29039990,France,126.9
29041090,France,14.67
29049100,France,22.53
29049990,France,42.52
29051100,France,6.13
29051210,France,2.54
29051220,France,2.41
29051300,France,0
29051420,France,0
29051490,France,396.03
29051690,France,0.72
29051700,France,22.44
29051990,France,448.06
29052220,France,28.09
29052230,France,0.01
29052240,France,0.13
29052290,France,242.39
29052900,France,93.81
29053100,France,0.46
29053200,France,434.74
29053910,France,1.38
29053990,France,116.02
29054300,France,9463.45
29054400,France,933.34
29054500,France,0.9
29054900,France,650.99
29055900,France,0.36
29061100,France,0.5
29061310,France,2.78
29061910,France,0
29061990,France,1409.68
29062100,France,3.33
29062990,France,23.46
29071110,France,0
29071190,France,0
29071590,France,0.15
29071910,France,0
29071930,France,0.05
29071990,France,485.98
29072100,France,0.56
29072200,France,2162.62
29072910,France,0
29072990,France,1159.22
29089990,France,0
29091100,France,0
29091900,France,294.65
29092000,France,77.17
29093019,France,957.74
29093090,France,752.58
29094300,France,1755.82
29094400,France,207.9
29094900,France,165.81
29095010,France,393.9
29095020,France,0
29095090,France,88.06
29096000,France,3.16
29103000,France,0
29109000,France,6.44
29110010,France,1.29
29110090,France,29.43
29121100,France,0
29121200,France,53.61
29121920,France,94.19
29121930,France,0
29121990,France,180.44
29122100,France,329.96
29122910,France,1.58
29122920,France,0.02
29122990,France,1355.21
29124100,France,3730.62
29124200,France,0
29124910,France,0
29124991,France,7.63
29124999,France,47.65
29130090,France,0.07
29141100,France,1.13
29141200,France,0
29141300,France,0
29141910,France,0
29141990,France,7.07
29142310,France,0.05
29142390,France,472.94
29142990,France,679.66
29143910,France,805.64
29143930,France,0
29143990,France,118.62
29144000,France,0.02
29145000,France,36.17
29146100,France,0.12
29146990,France,0
29147100,France,0
29147990,France,3.37
29151100,France,28.99
29151290,France,1.55
29151300,France,65.59
29152100,France,3.99
29152990,France,24.39
29153100,France,4.4
29153200,France,0
29153300,France,0.6
29153930,France,0.04
29153960,France,25.42
29153990,France,1616.15
29155000,France,0.87
29156010,France,11.41
29156020,France,2.17
29157010,France,0.07
29157020,France,139.42
29157030,France,6.15
29157040,France,0.01
29157050,France,21.21
29157090,France,572.76
29159030,France,62.84
29159090,France,4401.75
29161210,France,0.05
29161290,France,10.66
29161320,France,0
29161400,France,114.51
29161510,France,0
29161590,France,87.1
29161910,France,0.02
29161930,France,0
29161950,France,0.41
29161960,France,0
29161990,France,90.32
29162000,France,14.19
29163110,France,0.08
29163140,France,0.01
29163190,France,1481.2
29163910,France,0
29163950,France,0.49
29163990,France,3.15
29171110,France,147.19
29171190,France,0.1
29171200,France,0.05
29171300,France,1.5
29171400,France,0
29171910,France,0
29171930,France,0
29171950,France,0
29171990,France,16.94
29172000,France,0.94
29173400,France,0
29173990,France,22.19
29181110,France,0.02
29181190,France,6.58
29181200,France,52.31
29181310,France,13.87
29181390,France,182.17
29181400,France,0.07
29181510,France,0
29181590,France,8.64
29181610,France,0
29181690,France,36.89
29181990,France,0.49
29182110,France,1868.27
29182190,France,251.84
29182200,France,25.76
29182310,France,7.3
29182390,France,19.43
29182990,France,20.25
29183020,France,0
29183090,France,487.62
29189900,France,733.68
29191000,France,0
29199040,France,0.06
29199090,France,2.62
29201990,France,0
29202910,France,0
29202990,France,1.71
29209099,France,23.51
29211110,France,2.32
29211190,France,0.81
29211910,France,0
29211990,France,117.51
29212100,France,1.05
29212200,France,277.66
29212990,France,24.6
29213010,France,0.11
29213090,France,0.19
29214110,France,0
29214290,France,366.68
29214390,France,0.08
29214490,France,0.14
29214516,France,0
29214910,France,0
29214990,France,4.7
29215110,France,398.73
29215130,France,0
29215190,France,0
29215990,France,29.03
29221110,France,0.01
29221190,France,0.28
29221200,France,578.27
29221500,France,296.87
29221910,France,0.02
29221990,France,667.78
29222190,France,0
29222990,France,46.57
29223100,France,25.61
29224100,France,988.72
29224210,France,0
29224290,France,20.52
29224910,France,0
29224990,France,223.75
29225011,France,0.04
29225015,France,8.42
29225090,France,191.64
29232010,France,104.44
29232090,France,55.32
29239000,France,207.89
29241200,France,0
29241900,France,364.01
29242190,France,0
29242910,France,0.09
29242990,France,729.66
29251100,France,1.17
29251900,France,0
29252910,France,0.13
29252990,France,16.29
29261000,France,0
29269000,France,202.94
29270090,France,11.01
29280090,France,6.26
29291010,France,84.44
29291090,France,1164.33
29299090,France,49.75
29302000,France,0.03
29303000,France,108.56
29304000,France,52.21
29307000,France,0.08
29309010,France,0
29309060,France,54.28
29309070,France,223.22
29309080,France,0
29309091,France,4.43
29309093,France,0.16
29309094,France,0
29309097,France,4.27
29309099,France,1299.08
29313900,France,6.26
29319090,France,115.3
29321100,France,3.24
29321910,France,0
29321990,France,31.94
29322090,France,7705.03
29329900,France,1219.68
29331100,France,0
29331990,France,1.89
29332100,France,0.06
29332910,France,0
29332920,France,0
29332990,France,2592.68
29333300,France,0.39
29333917,France,0
29333919,France,53.19
29333990,France,4724.18
29334900,France,139.52
29335300,France,0
29335910,France,0.01
29335990,France,3737.77
29336990,France,39.34
29337200,France,772.17
29337900,France,92.37
29339100,France,15.21
29339200,France,0.02
29339900,France,5265.44
29341000,France,0.21
29342000,France,0
29343000,France,365.01
29349100,France,0
29349900,France,2756.23
29351000,France,0
29355000,France,0.83
29359011,France,0
29359090,France,1914.77
29362100,France,0
29362210,France,0
29362310,France,0.07
29362390,France,0.11
29362400,France,0.03
29362500,France,0
29362610,France,294.77
29362690,France,29.02
29362700,France,0.2
29362800,France,8.68
29362910,France,0
29362940,France,0.07
29362990,France,0.8
29369000,France,1.34
29371100,France,1.26
29371200,France,42.29
29371900,France,6.9
29372100,France,12.54
29372200,France,1562.4
29372300,France,1.68
29372900,France,748.26
29375000,France,0
29379011,France,0
29379019,France,0
29379020,France,0
29379090,France,169.69
29381000,France,0
29389090,France,2142.26
29391100,France,8133.63
29391900,France,925.59
29392010,France,0
29392030,France,0
29392090,France,0
29393000,France,0.06
29394110,France,0
29394120,France,0.39
29394190,France,0.07
29394200,France,0.45
29395900,France,0
29396210,France,0
29396290,France,0
29396900,France,0
29397900,France,3.64
29398000,France,2.31
29400000,France,1651.13
29411010,France,21.17
29411090,France,0
29413010,France,0
29413020,France,0
29413090,France,0
29414000,France,0.2
29415000,France,2.7
29419011,France,0
29419019,France,0.05
29419020,France,0
29419030,France,0
29419040,France,0
29419050,France,0.06
29419090,France,2532.56
29420011,France,2.59
29420014,France,0
29420027,France,0
29420034,France,0
29420090,France,2446.03
30012030,France,30.26
30012090,France,1.27
30019010,France,0.19
30019099,France,5.83
30021100,France,13.41
30021290,France,3965.99
30021310,France,21.97
30021500,France,9.81
30021900,France,16611.84
30022012,France,251.44
30022014,France,33475.54
30022018,France,0
30022019,France,8163.98
30022021,France,0
30022023,France,0
30022029,France,5132.1
30023000,France,2023.95
30029010,France,62.61
30029020,France,46.42
30029030,France,4508.33
30029040,France,0
30029090,France,317.47
30032000,France,0.28
30033900,France,0
30039034,France,120.9
30039090,France,31.68
30041090,France,4.09
30042019,France,0.16
30042099,France,0
30043110,France,1692.2
30043190,France,119.8
30043200,France,13.14
30043911,France,110.73
30043990,France,5.58
30044990,France,82.24
30045010,France,16.01
30045090,France,0.16
30046000,France,0
30049014,France,80.38
30049029,France,0
30049034,France,0
30049049,France,0
30049059,France,0.03
30049063,France,0.52
30049079,France,24.47
30049085,France,43.33
30049095,France,73.24
30049099,France,17646.81
30051010,France,0.16
30051020,France,13.38
30051090,France,113.37
30059040,France,0.12
30059090,France,40.85
30061020,France,0.06
30062000,France,2345.62
30063000,France,769.25
30064000,France,161.66
30065000,France,2.19
30069100,France,1.54
31010099,France,397.6
31022100,France,0.42
31022990,France,0.67
31029090,France,7.86
31031900,France,1.61
31053000,France,4.43
31056000,France,149.91
31059090,France,253.77
32011000,France,150.15
32012000,France,788.09
32019010,France,232.16
32019090,France,836.82
32021000,France,441.58
32029010,France,0
32029020,France,32.31
32029030,France,8.72
32029090,France,99.24
32030010,France,0.06
32030020,France,40.99
32030090,France,27.89
32041111,France,36.57
32041119,France,14.38
32041129,France,0
32041139,France,2.35
32041149,France,0.72
32041159,France,1.7
32041199,France,34.91
32041212,France,1
32041213,France,2.21
32041219,France,5.72
32041259,France,1.31
32041299,France,0
32041310,France,0.53
32041329,France,1.6
32041339,France,1.44
32041349,France,0
32041399,France,0.35
32041490,France,2.19
32041690,France,26.11
32041711,France,2.88
32041719,France,1.01
32041720,France,4.31
32041739,France,0
32041740,France,0.72
32041751,France,0
32041759,France,0.1
32041761,France,0
32041780,France,0
32041790,France,78.7
32041911,France,2.42
32041914,France,0
32041929,France,0
32041949,France,0.42
32041956,France,0.51
32041959,France,0
32041975,France,2.97
32041979,France,0
32041990,France,10.6
32042010,France,20.27
32042090,France,0.12
32049000,France,161.83
32050000,France,24.04
32061190,France,59.15
32061900,France,2.96
32062000,France,26.79
32064100,France,14.78
32064930,France,1
32064990,France,151.69
32071030,France,92.26
32071040,France,0.08
32071090,France,115.02
32072010,France,127.15
32074000,France,45.6
32081010,France,174.57
32081020,France,5.86
32081030,France,223.73
32081090,France,640.55
32082010,France,55.82
32082030,France,1.8
32082090,France,1511.21
32089011,France,1.74
32089019,France,46.29
32089022,France,0.92
32089029,France,89.32
32089030,France,23.25
32089041,France,155.87
32089049,France,50
32089050,France,0.37
32089090,France,1637.18
32091010,France,0.05
32091090,France,119.59
32099020,France,29.71
32099090,France,58.62
32100019,France,0.31
32100020,France,223.03
32100090,France,79.82
32110000,France,4.58
32121000,France,12.42
32129010,France,1.38
32129030,France,43.72
32129090,France,12.11
32131000,France,18.93
32139000,France,96.39
32141000,France,383.23
32149090,France,492.4
32151110,France,161.54
32151140,France,3.61
32151190,France,359.75
32151940,France,33.63
32151990,France,247.73
32159010,France,45.9
32159040,France,3.44
32159090,France,118.28
33011200,France,7.87
33011300,France,146.01
33011910,France,0.39
